Time,1.2,1.3,1.4,1.5,2.1,2.2,2.3,2.4,2.5,2.6,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,4.1,4.11,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5.1,5.2,6.1,6.2,6.3,6.4,6.5,6.6,6.7,6.8,6.9,7.1,7.11,7.12,7.2,7.3,7.4,7.5,7.6,7.7,7.8,7.9,8.1,8.2,8.3
27,83.4,106.35,117.26,135.11,41.44,29.56,22.77,44.42,44.19,7.71,41.88,32.25,12.38,25.58,6.88,4.19,8.62,10.9,61.01,9.76,22.28,29.19,8.11,11.21,54.84,8.77,16.99,89.68,67.2,52.84,45.39,47.07,20.79,7.46,33.62,5.62,45.68,12.78,30.47,3.59,52.06,98.84,19,26.19,23.74,4.43,39.75,58.64,34.13,14.66,34.85,9.6,15.78
28,108.28,137.87,151.62,165.14,57.13,38.17,28.57,52.5,52.32,11.01,53.52,40.71,14.41,30.26,10.19,5.9,9.89,14.04,72.53,16.6,29.96,38.97,13.38,18.33,70.89,13.87,27.28,116.95,84.55,69.06,64.65,61.46,32.1,12.17,45.68,9.08,60.67,20.76,43.61,5.24,65.48,122.65,24.6,30.97,30.21,6.13,48.19,75.6,45.07,16.96,44.67,12.82,21.5
29,138.39,176.21,190.77,200.27,77.05,47.83,34.55,61.61,61.21,15.08,67.3,49.88,16.38,34.93,13.63,7.76,11.04,17.18,84.59,26.07,39.14,51.51,20.47,27.35,90.89,20.04,41.04,150.69,104.22,87.57,89.37,78.08,47.43,18.62,60.67,13.9,77.7,31.58,60.07,7.28,80.58,147.69,30.96,35.64,37.18,8.17,58.01,96.67,57.76,19.17,56.86,16.99,28.87
30,172.56,220.01,232.5,239.06,100.47,57.76,40.45,71.33,70.27,19.69,82.54,59.1,18.25,39.5,17.06,9.62,12.08,20.28,96.4,38.01,49.36,66.93,29.18,37.79,114.98,26.9,57.79,190.27,125.06,107.23,118.73,96.01,66.81,26.86,77.93,20.23,95.65,45.22,78.99,9.6,96.42,172.18,37.66,40.16,44.12,10.43,68.82,121.39,71.51,21.3,71.47,22.09,37.7
31,208.35,266.19,272.25,278.57,125.69,66.75,45.47,80.71,78.4,24.39,97.8,67.33,19.22,43.21,20.03,11.31,12.2,22.8,106.4,51.6,59.62,84.86,38.89,48.75,142.45,33.67,76.31,233.35,144.61,125.83,150.69,113.47,89.4,36.61,96.18,27.96,112.49,61.03,98.83,11.97,111.22,193.05,43.93,43.57,50.22,12.66,79.82,148.24,84.94,22.51,88.07,27.86,47.42
32,243.12,311.62,306.2,315.72,151.01,74,49.09,88.83,84.84,28.72,111.62,73.77,19.75,45.71,22.27,12.66,12.23,24.58,113.58,65.95,68.95,104.78,48.99,59.22,172.4,39.68,95.36,277.49,161.04,141.7,183.2,128.8,114.02,47.45,114,36.95,126.75,78.16,117.85,14.14,123.63,208.04,49.24,45.67,54.89,14.62,90.12,175.66,96.77,23.16,106.07,33.94,57.43
33,275.01,353.96,333.62,348.48,175.1,79.74,51.82,95.52,89.76,32.46,123.42,78.75,20.17,47.52,24.08,13.76,12.22,26.01,118.63,80.42,76.98,126.08,58.99,68.62,203.89,44.8,113.98,320.94,174.17,154.66,214.65,141.67,139.6,58.96,130.38,47.03,138.36,95.88,134.95,16.03,133.57,218.29,53.58,47.2,58.49,16.28,99.19,202.51,106.75,23.69,124.89,40.09,67.28
34,303.16,391.87,355.76,376.24,197.11,84.48,54.19,101.05,93.62,35.73,133.49,82.81,20.52,49.11,25.75,14.73,12.19,27.37,122.43,94.48,83.93,148.16,68.51,76.86,236.04,49.23,131.44,362.34,184.73,165.41,243.9,152.54,165.42,70.8,144.89,58,148.04,113.66,149.92,17.68,141.65,225.41,57.26,48.52,61.51,17.72,106.99,227.96,115.26,24.12,144,46.11,76.63
35,327.98,425.39,373.94,399.66,216.88,88.72,56.39,105.7,96.93,38.64,142.2,86.48,20.82,50.53,27.39,15.68,12.18,28.65,125.61,107.77,90.06,170.55,77.33,84.21,268.22,53.17,147.39,400.85,193.51,174.57,270.46,161.91,190.88,82.7,157.85,69.64,156.4,131.09,163.22,19.15,148.45,230.89,60.54,49.64,64.31,19.01,113.79,251.48,122.68,24.49,163.02,51.9,85.29
36,349.24,454.28,387.97,418.47,234.37,92.23,57.97,109.45,99.52,41.19,149.51,89.4,20.65,51.38,28.73,16.52,11.73,29.56,127.46,119.9,95.38,192.73,85.27,90.64,299.62,56.62,161.65,435.53,200.48,182.15,294.1,169.75,215.24,94.35,169.16,81.62,163.46,147.64,174.77,20.45,153.99,233.94,63.41,50.1,66.51,20.17,119.54,272.56,129.01,24.37,181.48,57.28,93.09
